subject,label,S1_D1_w1,S1_D1_w2,S1_D1_w3,S1_D2_w1,S1_D2_w2,S1_D2_w3,S2_D1_w1,S2_D1_w2,S2_D1_w3,S2_D3_w1,S2_D3_w2,S2_D3_w3,S3_D1_w1,S3_D1_w2,S3_D1_w3,S3_D2_w1,S3_D2_w2,S3_D2_w3,S3_D3_w1,S3_D3_w2,S3_D3_w3,S3_D4_w1,S3_D4_w2,S3_D4_w3,S4_D2_w1,S4_D2_w2,S4_D2_w3,S4_D4_w1,S4_D4_w2,S4_D4_w3,S5_D3_w1,S5_D3_w2,S5_D3_w3,S5_D4_w1,S5_D4_w2,S5_D4_w3,S6_D5_w1,S6_D5_w2,S6_D5_w3,S6_D6_w1,S6_D6_w2,S6_D6_w3,S7_D5_w1,S7_D5_w2,S7_D5_w3,S7_D7_w1,S7_D7_w2,S7_D7_w3,S8_D5_w1,S8_D5_w2,S8_D5_w3,S8_D6_w1,S8_D6_w2,S8_D6_w3,S8_D7_w1,S8_D7_w2,S8_D7_w3,S8_D8_w1,S8_D8_w2,S8_D8_w3,S9_D6_w1,S9_D6_w2,S9_D6_w3,S9_D8_w1,S9_D8_w2,S9_D8_w3,S10_D7_w1,S10_D7_w2,S10_D7_w3,S10_D8_w1,S10_D8_w2,S10_D8_w3
sub-145,4,-9.874734350677368e-08,-1.0279487488994223e-08,-1.69172561132278e-07,-1.0279487488994223e-08,-1.0279487488994223e-08,-4.8375719577709725e-08,-4.620276726025373e-08,-2.1869549808187434e-09,4.038813305294649e-08,4.4347029534784686e-08,-4.331251473712096e-08,2.994974845754456e-08,-5.85154749846619e-08,-2.920546946139218e-08,-1.2413106670072224e-07,-8.027868414493837e-08,2.2446564912257868e-08,9.355555886558824e-10,-4.7659400935021246e-08,1.005619594935696e-09,1.9277904768069735e-08,1.6284225398145247e-08,-1.2245963216092833e-07,-6.8369654783878915e-09,-2.423904703334455e-07,-1.1513620200986252e-07,-2.435031896978282e-07,-1.1513620200986252e-07,-1.1513620200986252e-07,-1.4771083558055564e-07,-1.2778910533633623e-07,-2.2502574900160412e-08,-9.017557519873262e-09,1.2781773979554857e-08,-1.3479648102325837e-07,2.5979601371255285e-08,-1.6136727449600964e-07,-1.5430018378393164e-07,-1.7295494573183214e-07,-5.6473581313623453e-08,3.532802656942312e-08,-8.556716133791223e-08,-7.36756965343146e-08,-4.1402927035011455e-08,-6.253798388340345e-08,-4.894628671104446e-08,-1.4391351063311525e-07,-4.460100503907862e-08,-7.447090658028958e-08,5.6631755591845854e-08,-1.54739642256359e-07,5.6631755591845854e-08,5.6631755591845854e-08,-2.491364747836332e-08,-6.932966591738867e-08,6.908257627508616e-08,9.583191505117645e-08,1.1116111675050516e-07,-1.054512266550932e-07,1.0471688485223546e-07,-7.962086056855515e-08,-6.218028162242392e-08,-1.1418278918605856e-07,-2.9443979009065346e-08,1.8378466171462488e-08,-2.7336243487687973e-08,1.8950630042014257e-08,2.2408879462731793e-08,-1.2003350577265503e-08,1.8807166412706425e-09,-6.275699379501776e-08,2.15020923031004e-08
sub-145,2,2.1184196333095462e-07,2.548850620520528e-07,1.5434619481131022e-07,2.548850620520528e-07,2.548850620520528e-07,2.352883835006459e-07,1.281314337632862e-07,1.6528355644207255e-07,1.2834042531921363e-07,1.8478574589997322e-07,8.780030846505649e-08,1.34205988359902e-07,1.8995528843941496e-07,1.4704894120051433e-07,1.9160188981988945e-07,7.497997843310201e-08,2.0897563982168153e-08,1.397082552048564e-07,1.636090963435607e-07,1.404108961892262e-07,1.1108664839168713e-07,1.1676168522598713e-07,1.72880938078099e-07,1.1543866783151405e-07,2.7306964251912714e-07,2.5844500473483303e-07,9.554452887166004e-08,2.5844500473483303e-07,2.5844500473483303e-07,3.0337254032663586e-07,2.0364653081998098e-07,2.427957610360778e-07,1.405074946654836e-07,2.867699557854694e-07,1.384848422514908e-07,1.5344581475466834e-07,2.565150448832676e-07,2.2860922788435474e-07,1.4799095168562412e-07,-2.9339883497991984e-08,-3.386894327797503e-08,2.4627978606229575e-07,1.863959958969166e-07,2.103648965737551e-07,2.342293954966765e-07,1.919601703290778e-07,1.200740391461646e-07,1.562001044096009e-07,5.96186123788389e-08,8.912759112899618e-08,1.8049056795861873e-09,8.912759112899618e-08,8.912759112899618e-08,1.5599084464979307e-07,1.0373450565703587e-07,1.578893592066222e-07,7.47775863531537e-08,1.9602202021879192e-07,5.232007205865427e-08,8.287418657283335e-08,1.2571102148552403e-07,7.290507039980452e-08,1.376103091407285e-07,8.839913199462671e-08,-3.2685576432482386e-08,1.449519068806704e-07,1.1352699004119885e-07,1.2686652195599087e-07,1.4406707131073362e-07,1.0938813694560511e-07,9.329006139092796e-08,6.489483518681179e-08
sub-145,3,-2.9430238257351764e-07,-1.5183511614664682e-07,4.1721734494404664e-08,-1.5183511614664682e-07,-1.5183511614664682e-07,-1.6200698192443713e-07,-8.315627061977559e-08,-2.512999047277073e-07,-1.4724036658482643e-07,-2.412529674502556e-07,-4.5579134599212644e-08,-3.194747525779636e-08,-1.0318595900970238e-07,-2.9068875875795575e-07,8.259282577440377e-08,1.3757388624260058e-07,-3.386235011995291e-08,-1.4364303893039448e-07,1.7832358544314885e-09,-2.508744540828706e-07,-2.2154139516033205e-07,-2.4517566617115167e-07,6.55716089050141e-08,-1.0565381547571147e-07,-3.6997920260341976e-07,-2.101543493867027e-07,7.830037947046708e-08,-2.101543493867027e-07,-2.101543493867027e-07,-2.5261306229362347e-07,-1.5636775201249825e-07,-3.5016130349525166e-07,-1.8533770626197713e-07,-3.26785846786266e-07,-1.0032293863983718e-07,-1.071026037149518e-07,-1.9429426620410105e-07,-3.4316550741674056e-07,-6.895355022196977e-08,1.2566606637226358e-07,-4.814907884291746e-08,-2.0599517199527313e-07,4.0584717479060945e-08,-3.399643053393157e-07,-2.688789860180764e-07,-3.4182297535514595e-07,2.034521101332236e-07,-1.3986022849271903e-07,-7.516667406397818e-08,-3.958284251232336e-08,8.370465299855247e-08,-3.958284251232336e-08,-3.958284251232336e-08,-1.2131041942540462e-07,-4.7816834228242203e-08,-2.1492890372748377e-07,-1.4316276681033487e-07,-2.312756924394185e-07,1.1008920316972087e-08,-3.248499758299164e-08,-5.6438821931542886e-08,-1.3073162944835358e-07,-1.971477470880653e-07,-2.7124984408878998e-08,-8.872854992242786e-10,-7.618178671446998e-08,5.7836371486332277e-08,-2.2352748633868454e-07,-1.2639192672303628e-07,-2.367348950857698e-07,1.5538730667551578e-07,-3.552035670423546e-08
sub-145,2,2.140403012032405e-07,2.31558468575883e-07,1.2537061910900076e-07,2.31558468575883e-07,2.31558468575883e-07,1.9208626020294338e-07,8.26142959396476e-08,5.976347671017152e-08,2.2573474233042318e-07,2.0056328879527085e-07,6.444531958296033e-08,7.263167528722994e-08,1.0179258677494104e-07,1.4547098542549394e-07,1.2102372662495422e-07,1.4584665799447226e-07,4.822169435558993e-08,1.260881588562001e-07,1.0094993303227214e-07,9.71591164190116e-08,2.005125043814485e-07,1.2725606262524213e-07,2.3505412301388526e-07,1.0365322922749278e-07,2.528504651953593e-07,2.6169785839278853e-07,7.922893719902463e-08,2.6169785839278853e-07,2.6169785839278853e-07,2.4395639419261923e-07,1.3026188289139413e-07,1.1150130793782146e-07,2.5816230310484216e-07,2.8360095811171264e-07,8.551037779644947e-08,1.0213651645120397e-07,1.8426640900407867e-07,1.998665971496535e-07,2.3886120195160787e-07,1.3158162414764815e-07,9.379342837921097e-08,1.735936139490599e-07,1.0362343962672484e-07,1.5670494168532247e-07,2.764977411495822e-07,2.0721010150966066e-07,2.1360640364493334e-07,1.874264790980811e-07,-4.5373793869875656e-08,4.572697388008866e-08,2.903980402969308e-08,4.572697388008866e-08,4.572697388008866e-08,6.400568837838712e-08,-3.195878958317667e-08,-3.5691580396012796e-08,1.5772861454846995e-07,1.496899496597138e-07,-5.140658018296144e-08,-1.8467675938243684e-08,4.816397984639914e-10,-2.2496734453269132e-08,2.91724505394292e-07,2.126507085559387e-07,1.7163472412328867e-08,4.383081637230543e-08,7.854771568433712e-08,3.802640431731686e-08,9.241396171958256e-08,4.91340822449359e-08,2.5024240560139264e-07,4.3160351742332025e-08
sub-145,1,-2.597949217867669e-07,-2.439638684256382e-07,2.7926079873006898e-08,-2.439638684256382e-07,-2.439638684256382e-07,-2.1193826102736204e-07,-1.546185633695503e-07,-1.4512342690969166e-07,-1.6535712767607814e-07,-1.8000045240736728e-07,-9.88931961125669e-08,-9.759496206193345e-08,-2.0209820851582695e-07,-2.1216880448755074e-07,6.118943346651891e-08,2.948971097079788e-07,-1.4231758912539858e-07,-1.9056826801425205e-07,-8.387780608039604e-08,-1.8213572864453265e-07,-2.1116104599845348e-07,-1.7507162644834305e-07,6.212211066793222e-08,-1.807645553978563e-07,-1.4884785822851204e-07,-2.4979160561888585e-07,1.431522828102107e-07,-2.4979160561888585e-07,-2.4979160561888585e-07,-2.0501314971162663e-07,-7.442388991593534e-08,-1.443649014822494e-07,-1.9295889828149915e-07,-1.8991270881923257e-07,-3.244122189364333e-09,-9.804214827577184e-08,-1.1567145341559472e-07,-1.421090533884731e-07,6.349745703639542e-08,1.9382495253644236e-07,-1.3135323790219656e-07,-1.8258879910027132e-07,-9.735918723054775e-08,-1.7234419535635813e-07,-1.783128196872254e-07,-1.5894463094347229e-07,2.9341536613950444e-08,-1.2446035449741486e-07,-1.7011641002804385e-07,-2.105226376957357e-07,8.178575994497267e-08,-2.105226376957357e-07,-2.105226376957357e-07,-1.845172125040721e-07,-8.288788443713414e-08,-1.451169549823916e-07,-1.2664602693352377e-07,-1.5551805505200556e-07,1.567532187635031e-08,-9.703464769601733e-08,-1.3276238206015135e-07,-1.6013464917904598e-07,-2.656217965561552e-08,1.2143410796021277e-07,-1.2948575699367745e-07,-1.7091540775789735e-07,-1.4025321662229917e-07,-1.784419049728672e-07,-1.6327210139522386e-07,-1.4679748976314205e-07,-2.429383816431373e-08,-1.2834808759343875e-07
sub-145,4,-7.87512612348523e-08,1.2752794632889187e-08,-1.8521212758964252e-07,1.2752794632889187e-08,1.2752794632889187e-08,2.682440093881028e-08,-3.965293981554474e-08,1.4900632668755397e-08,4.5715389035698175e-08,-2.2975150423202642e-08,-6.303445784753271e-08,1.876058412320145e-08,-8.571269943619586e-08,-2.733719384633555e-08,-1.0335767024330064e-07,-6.77725740531832e-08,5.680593879877917e-09,3.33620564929768e-08,-7.923619062105048e-08,1.4084233734610996e-08,1.5964471088387403e-08,-5.138851360695354e-09,-1.5854130796770432e-07,-3.0929415816659416e-09,-1.156383074768532e-07,-5.299577025031036e-08,-1.753794733043038e-07,-5.299577025031036e-08,-5.299577025031036e-08,-1.959917301208672e-08,-7.404712699614049e-08,-3.223084806135863e-08,4.913356257601266e-10,-7.674104206945725e-08,-1.0398252651304488e-07,-7.39035127267658e-09,-1.3822697365596219e-07,-1.0795269370263477e-07,-3.24336202528505e-09,7.196014835696466e-08,-2.2208985066677447e-08,-1.8255711946013934e-08,-4.138464844855161e-08,-3.2980343482803177e-08,-6.101596870655894e-08,-8.39765185202065e-08,-1.1441435139004878e-07,-4.256542694488041e-08,5.2864293817740305e-08,1.1444537515108945e-07,-8.859931169490156e-08,1.1444537515108945e-07,1.1444537515108945e-07,8.869044375433857e-08,-1.4717226334650031e-08,5.085788033119074e-08,9.035427096545751e-08,1.9852738196401266e-08,-5.310649270976145e-08,5.64936211178259e-08,-5.0740867585943695e-08,-1.4870645844126837e-08,4.510311769669275e-08,1.038547666345594e-07,9.306047375482298e-09,5.0383845516990996e-08,3.730912709205304e-08,3.6795624217569776e-08,5.403107746024163e-09,-2.4425154953767124e-08,-2.7429620026138467e-08,2.0052625848055158e-09
sub-145,2,-6.100439935521976e-08,8.314598984488754e-09,-4.0295921066405765e-08,8.314598984488754e-09,8.314598984488754e-09,9.656149928815502e-09,-1.5384840484799308e-08,4.719082327201617e-08,1.9467453332225384e-08,3.565570820251545e-08,-3.896276102633176e-08,2.6836452992074354e-08,4.092478329422406e-08,6.478183544722235e-08,6.588616430315668e-08,7.010180181190075e-08,1.4041158552681355e-08,7.384241730774197e-08,2.3237496698324785e-09,5.5889251429499023e-08,4.628866126928631e-08,4.7142841506207985e-08,-4.3705002118650834e-08,3.10092937646659e-08,2.029132592300759e-08,8.414339386803343e-08,-7.219376388971552e-08,8.414339386803343e-08,8.414339386803343e-08,6.587481662891985e-08,2.8453786569146368e-08,7.798239922477275e-08,3.532339362420739e-08,6.709795798764165e-08,-5.196363912620368e-09,4.811094406614123e-08,8.991931496476423e-08,1.1682333208248023e-07,9.080613397069007e-11,-6.736975629557052e-08,4.9090142951524206e-08,9.273404354401243e-08,-3.577687791661866e-08,8.844989061147218e-08,9.827814430332984e-08,1.1565521148028896e-07,-9.311073102817949e-08,8.520719516487285e-08,-1.943790888959142e-07,-1.0317226304742786e-07,-2.0097518269989023e-07,-1.0317226304742786e-07,-1.0317226304742786e-07,-6.845729339996022e-08,-8.437248092128512e-08,-3.9316401403478544e-08,-4.5546179870033985e-08,-2.6196343477958873e-08,-9.784224743513792e-08,-4.43338463882866e-08,-5.0006218362793894e-08,-3.704256564562321e-08,-1.1491552724048836e-07,-1.2311100819676911e-07,-1.6150603034106132e-08,-2.614933638066386e-09,-1.390105794975528e-07,-5.2948667905287e-09,-1.1893043591500443e-08,1.8913160359854235e-08,-1.847663153025518e-07,-9.725488751442154e-09
sub-145,3,-4.336263462585187e-08,-2.7076629165089123e-08,-7.520589024236443e-09,-2.7076629165089123e-08,-2.7076629165089123e-08,-1.595791682805763e-08,8.494105792034471e-09,4.1947978020591674e-09,-2.3369782246673276e-08,-1.0101404836135088e-08,3.693205216568826e-08,1.512837288697475e-08,-3.3759325771058955e-08,-2.2485714029581125e-08,-2.6608039213661042e-08,-4.277703476862592e-09,-2.6889630455928758e-08,-5.376182085374765e-08,-4.1125110661503365e-08,-5.902968282701383e-08,-1.6699911872356975e-08,-2.439211822680879e-08,-4.313891283488213e-08,-2.8171771965952653e-08,-9.178677568965238e-08,-9.788076940101124e-08,-1.721792423566723e-08,-9.788076940101124e-08,-9.788076940101124e-08,-7.219675486227748e-08,-2.1677168663878173e-08,-2.5027842322631855e-08,-6.144149302495665e-08,-6.312427637071671e-08,2.3245293826630152e-08,1.148225772407879e-08,-8.143719036684948e-08,-6.078283100968011e-08,-9.26692466173336e-09,5.6744625371807454e-08,-3.7320724196418714e-08,-9.779609514112451e-08,-3.675381654089351e-08,-8.210512667293205e-08,-5.993713325193475e-08,-3.585897438594425e-08,-2.8142027125470213e-08,-4.82686776676223e-08,-1.3880029210307301e-08,1.9292706881167626e-08,2.823096927411555e-08,1.9292706881167626e-08,1.9292706881167626e-08,1.2814341393468553e-08,2.4987293362547503e-08,1.6656811966476118e-08,3.584703893357808e-08,-8.507408892745754e-09,5.598551317394117e-08,5.641335819611256e-08,-2.3746883234731067e-08,9.84820537401181e-09,2.8038653847316997e-08,5.074064451988788e-08,7.805294018763099e-09,-3.3246203927434235e-08,1.1537698951382931e-08,-3.5653803303041796e-08,-5.358813489005809e-10,5.40433145768755e-09,2.346008763325709e-08,-1.0849078280265803e-08
sub-145,1,2.568889407076511e-08,3.278025269730626e-08,-8.711122516166178e-09,3.278025269730626e-08,3.278025269730626e-08,1.8169906608848984e-09,-1.2498706108428812e-08,-1.6813585569045063e-08,1.2429443412516047e-08,2.3457657140108094e-08,3.668395657924082e-09,-2.1634049756865247e-08,5.68261361046553e-08,7.735464324766915e-08,1.3717185597222335e-08,-4.845430515720114e-08,1.4414343523124907e-08,7.319345740840397e-08,4.350944164463847e-08,7.388006341080412e-08,4.0245579336217106e-08,4.717680782577683e-08,9.626611041405593e-08,3.565389207505358e-08,-1.1493084842984339e-07,-1.2426508392085136e-07,-8.127920334055936e-08,-1.2426508392085136e-07,-1.2426508392085136e-07,-1.0485127797071198e-07,-6.127147268556264e-08,-8.178946752145404e-08,-8.83485710278344e-08,-4.9161553643404176e-08,-2.3582868841974342e-08,-8.491813217002268e-08,-2.314741765033927e-08,-3.8222305428336426e-08,-6.224024745979655e-08,-1.1588906059681716e-07,-5.495973767326635e-08,-8.691774226220021e-09,-5.408837979295692e-08,-1.2661324163516586e-09,-4.330323431119741e-08,-1.1913838803627559e-08,-1.124990145219161e-09,-2.9267934778601496e-08,-2.4675550972289295e-07,-1.5580934296329572e-07,-1.4664316335690562e-07,-1.5580934296329572e-07,-1.5580934296329572e-07,-1.4098462084608068e-07,-1.2654271302205014e-07,-9.865301536782033e-08,-6.268095546594854e-08,-5.1625161489190984e-08,-8.224476132006273e-08,-9.49326535482782e-08,-1.2796986771022389e-07,-1.151859893974718e-07,-9.374869144776141e-08,-9.067651481550205e-08,-8.285923616745854e-08,-4.0872827334709416e-08,-8.844685332796054e-08,-5.936773746223063e-08,-8.453198264850168e-08,-6.602201813147136e-08,-1.8326582484235154e-09,-7.141141672806208e-08
sub-145,4,2.0677924041441534e-07,1.6729681701449013e-07,1.702463216489432e-07,1.6729681701449013e-07,1.6729681701449013e-07,1.843358340053344e-07,1.1121584248724262e-07,7.635826810722297e-08,1.1003414829908298e-07,1.5007507654945498e-07,8.433574488480641e-08,6.214609201417348e-08,1.60919780767928e-07,1.621147293076854e-07,2.3747742680700912e-07,2.261805322505613e-07,6.946319125018045e-08,9.031701553817958e-08,1.873804444471793e-07,1.2093023069123328e-07,1.5922843478094385e-07,1.1753833272092371e-07,2.0709387958943098e-07,1.2141033967995632e-07,-2.1865806112331944e-08,4.246290386338876e-09,2.031495839919158e-07,4.246290386338876e-09,4.246290386338876e-09,9.424787180288933e-08,9.696218434221801e-08,-1.1438588693047686e-08,3.432374240837714e-08,6.249974115037245e-08,2.3131550892391933e-08,6.390741024572376e-08,6.760849632356097e-08,-1.2776270618899644e-08,1.6360918389924916e-07,1.8952388295800876e-07,3.3819723083879696e-08,1.2360945132151094e-08,1.2138667688032348e-07,-1.6352328664953172e-08,4.118360030347637e-08,1.1331693167830144e-08,1.7116143418817628e-07,5.19423436377912e-08,-1.4530555064804476e-07,-2.247940031826722e-08,2.668112582297482e-07,-2.247940031826722e-08,-2.247940031826722e-08,4.37682444125342e-08,5.927101148887964e-08,-7.526614318337658e-08,2.8769234610799478e-08,2.7964384474169872e-08,5.550966944240714e-09,1.1861643492795193e-08,3.123969544795229e-08,-1.1571498460994035e-07,1.8905735349684592e-07,2.0327774463366797e-07,2.7465436345005388e-08,-2.3924762393539486e-08,9.48917606390283e-08,-6.82822927544627e-08,-5.590399528191497e-08,-4.998699402825092e-08,1.7469665203116007e-07,2.966916503909916e-09
sub-145,4,-2.023278983387003e-07,-3.3564918530574827e-07,4.534438980735885e-09,-3.3564918530574827e-07,-3.3564918530574827e-07,-1.6319417900834207e-07,-1.0053589332412689e-07,-1.0134705384598592e-07,-2.0752766562893113e-07,-1.4623482410236301e-07,2.59632653628795e-08,-1.4156989495183747e-07,-2.1500659393533268e-07,-1.8357722894135775e-07,-3.448094936828929e-08,5.5494531942139455e-08,-1.2134564853120483e-07,-1.8434443850814504e-07,-2.2380153322247615e-07,-1.7276710388335333e-07,-1.3899387568204197e-07,-3.963890141029881e-08,-1.535184129554949e-07,-1.224610837653758e-07,-1.4632818781298413e-07,-2.1427693196975851e-07,-6.522679794453082e-08,-2.1427693196975851e-07,-2.1427693196975851e-07,-9.048737635240705e-08,-1.2494994734439958e-07,-1.1008567708494232e-07,-1.399991910519565e-07,-1.276136634931325e-07,-5.23909170393824e-08,-1.5116419591954665e-07,-2.4172765808709315e-07,-1.4824243101384133e-07,-1.0605352823910746e-07,4.239467631354769e-08,-1.2290271582165256e-07,-1.8232068964638507e-07,-2.1438536250751156e-07,-1.494116377557273e-07,-1.2247055262146672e-07,-2.582745431212374e-08,-1.1733808908767847e-07,-1.1310997326813414e-07,6.059938111151719e-08,-5.810026380977037e-08,-3.880687057946018e-08,-5.810026380977037e-08,-5.810026380977037e-08,3.952223162337174e-09,-4.964359208271853e-08,-4.0859623407202864e-09,-8.468296315107898e-08,-5.6015646255035734e-08,-1.7015979433026736e-08,-6.24335501371812e-08,-1.1417515752271756e-07,4.488295872268478e-09,-1.4220350692657432e-07,-7.030067636273165e-08,-6.77472035195326e-08,-7.181781161814621e-08,-1.7526850255451332e-07,-5.728822027960405e-08,-2.942735006623957e-09,4.598883674839166e-08,-1.7474780345676646e-07,-3.913302255433567e-08
sub-145,2,4.442795148426072e-08,-7.158096749561022e-08,-5.7564384488442735e-08,-7.158096749561022e-08,-7.158096749561022e-08,-2.3764484891022815e-08,9.996086064546453e-08,3.6773876954560606e-08,-6.408140234535489e-08,5.150404076750453e-09,6.625690102165889e-08,1.2560476721029194e-08,7.951013993629171e-08,4.2848089416756694e-08,-6.636641653749658e-08,-7.925049701290696e-08,-6.051563692840884e-09,2.1053024726254305e-08,-7.261585299221236e-08,2.5524882594447508e-08,3.3865864149809685e-08,3.985826365559916e-08,-7.60139520073962e-08,-3.923127255432758e-09,4.76994051085024e-09,9.773545450708133e-09,-7.993559658622507e-08,9.773545450708133e-09,9.773545450708133e-09,1.1310062527265612e-08,6.982500370403658e-08,4.850084469061016e-08,2.986203901151016e-08,2.6255471822098654e-08,3.995729739711848e-08,6.09414970558139e-08,5.5321569542919455e-08,5.774987035060984e-08,-1.7261126465625587e-08,3.5949967191572535e-08,-2.2244540203355113e-09,5.410962202360947e-08,-5.398915731935684e-09,8.019751161839844e-08,6.799062531545043e-08,7.033927460091091e-08,5.419157745765566e-08,2.2986188998600796e-08,2.577491222610058e-07,2.380885060806752e-07,5.640532250793186e-09,2.380885060806752e-07,2.380885060806752e-07,1.5863145190393321e-07,1.8538741659321885e-07,1.9306848724181527e-07,1.3306554659108876e-07,1.2799005695371475e-07,1.1243678721957185e-07,1.696009232063255e-07,2.148971376144077e-07,2.619372584407717e-07,-9.681288524192604e-09,-4.119194402821113e-08,7.721122246920077e-08,1.8603472941647597e-07,8.805017192959551e-08,2.360310836546569e-07,2.1407934489334722e-07,2.1125396775078812e-07,6.19941083574412e-08,1.585543656120588e-07
sub-145,1,1.5996495595116883e-07,2.0532860342866216e-07,5.165305042356709e-08,2.0532860342866216e-07,2.0532860342866216e-07,1.1563732783737176e-07,5.064968759515522e-08,3.124842566451473e-08,9.331752885929514e-08,1.046453504315164e-07,6.914956552407226e-08,1.0805862699712606e-08,1.9419877483988053e-07,2.128720914159905e-07,2.2410191128507685e-07,5.457010158367626e-08,6.457939199993857e-08,1.553084634049793e-07,1.5213392833750688e-07,1.3881165104780928e-07,1.2007952756247885e-07,1.321877500790936e-07,9.143301644073247e-08,1.34429211054973e-07,-4.874486863785181e-08,8.634402189202286e-08,5.26332206857966e-08,8.634402189202286e-08,8.634402189202286e-08,4.2372159403965654e-08,-2.900344890806417e-08,-1.1397337999819999e-07,5.383715712726788e-08,-3.350038150798933e-09,1.4297635101718853e-08,-1.0309115471102505e-07,5.3239410890136935e-08,1.834322556424397e-08,2.0065070886888644e-07,3.746972732186222e-08,4.068383430611262e-08,7.940434852416879e-09,4.4358683800907816e-08,-2.584871497856142e-08,-5.646621995369808e-08,-8.969193139778083e-09,3.508088153800557e-08,-5.260182885420225e-10,1.1221722505931273e-07,3.450486086755818e-07,1.6651929898088388e-07,3.450486086755818e-07,3.450486086755818e-07,1.9667334666871778e-07,1.9032026726923635e-08,-3.589109097923007e-08,2.3094147591340518e-07,1.3238803857924066e-07,3.937735895783517e-08,-4.232532847929772e-08,1.0533863583649219e-07,1.2476513666164534e-07,2.3590111805151175e-07,7.705561242377386e-08,8.332518522455128e-08,1.0735522092614751e-07,1.2014457000553086e-07,2.3479129261398083e-08,5.539898637550497e-08,4.785142509070234e-08,1.429625180793228e-07,6.249511254931982e-08
